"product","sales","share_sales","cumulative_sales","sales_category","transaction_frequency","share_frequency","cumulative_share","product_category","cumsalessharecumtransactionshare","productfreqqu"
"del maguey arroqueno","9894.779999999997","0.0006175132262423208","99.38743863785494","C","52","0.000494552974517397137300","99.634420734856264827372300","Z","9902.409877003749","CZ"
"glen garioch founders reserve","9882.300000000014","0.0006167343746596183","99.3880553722296","C","128","0.001217361168042823722500","99.017066452512547847104600","Z","9841.113683378055","CZ"
"trust me vodka gluten free","9868.5","0.0006158731445441277","99.38867124537414","C","82","0.000779871998277433947200","99.392308521927622925001600","Z","9878.469476004662","CZ"
"jts brown bonded bourbon","9864","0.0006155923086369029","99.38928683768277","C","28","0.000266297755509367689300","99.813943464606079988197400","Z","9920.436657403987","CZ"
"belvedere wild berry","9828.859999999991","0.0006133992922413731","99.38990023697501","C","53","0.000504063608642731697600","99.624472611561164877264500","Z","9901.666394024312","CZ"
"sooh sipsmith london dry gin","9826.4","0.0006132457686120907","99.39051348274361","C","80","0.000760850730026764826600","99.409189897500091769591300","Z","9880.330428816103","CZ"
"dimple pinch(haig & haig)","9819.040000000003","0.0006127864458838298","99.3911262691895","C","19","0.000180702048381356646300","99.875667480079501284751300","Z","9926.755077732165","CZ"
"on the rocks cruzan daiquiri","9818.25","0.0006127371435801168","99.39173900633308","C","59","0.000561127413394739059600","99.573067634113731578669000","Z","9896.740350349784","CZ"
"scorpion mezcal silver","9817.86","0.0006127128044681573","99.39235171913755","C","12","0.000114127609504014724000","99.924000522704451520355300","Z","9931.681405135925","CZ"
"captain morgan cannon blast mini","9805.919999999964","0.0006119676531943184","99.39296368679075","C","471","0.004479508673032577916300","96.815383184399973133941400","Z","9622.767865169799","CZ"
"revelton whiskey and cream liqueur mini","9802.8","0.0006117729402986447","99.39357545973105","C","134","0.001274424972794831084500","98.968562218473341589411900","Z","9836.839257002917","CZ"
"sauza blue silver w margarita mix","9801","0.0006116606059357548","99.394187120337","C","73","0.000694276291149422904200","99.459444088218359586385700","Z","9885.690596589071","CZ"
"high west limited supply high country american single malt","9780","0.0006103500383687054","99.39479747037537","C","158","0.001502680191802860532400","98.737273107179330416698900","Z","9813.97126326523","CZ"
"belvedere vodka w jar","9778.680000000002","0.0006102676598359196","99.3954077380352","C","9","0.000085595707128011043000","99.943259556808254005029900","Z","9933.90103431724","CZ"
"cedar ridge bourbon: single barrel collection (sbc)","9765","0.0006094139186779559","99.39601715195388","C","3","0.000028531902376003681000","99.980769497798573510982700","Z","9937.690279868735","CZ"
"stillhouse red hot whiskey","9763.5","0.000609320306708881","99.39662647226059","C","164","0.001559743996554867894400","98.688093618117225405222700","Z","9809.263578619482","CZ"
"hot stuff","9760.629999999974","0.0006091411958080492","99.3972356134564","C","251","0.002387169165458974643300","98.108667744665342651559300","Z","9751.73036353881","CZ"
"sir winston white whiskey","9754.87","0.0006087817258468031","99.39784439518225","C","71","0.000675255022898753783600","99.469668019903094238742700","Z","9887.070583882763","CZ"
"margaritaville coconut rum","9753.75","0.0006087118289098937","99.39845310701115","C","109","0.001036659119661467076200","99.174800319481221530210200","Z","9857.82173895315","CZ"
"sugarlands shine butterscotch gold","9742.980000000005","0.0006080396949719359","99.39906114670612","C","120","0.001141276095040147239800","99.082423530221846945706600","Z","9848.699875044354","CZ"
"hennessy master blenders selection no 3","9733.819999999994","0.0006074680378807841","99.399668614744","C","52","0.000494552974517397137300","99.630464311060125650273900","Z","9903.235136452455","CZ"
"ha weller single barrel bourbon","9731.25","0.0006073076493737695","99.40027592239338","C","173","0.001645339703682878937400","98.639684490419272493133200","Z","9804.811855245502","CZ"
"wilderness trail bourbon family reserve","9730.8","0.0006072795657830469","99.40088320195916","C","2","0.000019021268250669120700","99.986979941882416978881900","Z","9938.794114919687","CZ"
"ranch road hard hops imperial","9730","0.0006072296393995403","99.40149043159856","C","66","0.000627701852272080981900","99.509517576888246046532700","Z","9891.394359272046","CZ"
"the wiseman rye","9725.450000000003","0.0006069456830933464","99.40209737728165","C","58","0.000551616779269404499300","99.592554923436542092790200","Z","9899.70884255171","CZ"
"old forester 1920","9713.519999999999","0.0006062011558993033","99.40270357843755","C","17","0.000161680780130687525600","99.890646728826903217273700","Z","9929.400347044004","CZ"
"jim beam replica","9710.25","0.0006059970818067201","99.40330957551936","C","157","0.001493169557677525972100","98.747763336619574436744800","Z","9815.854488840116","CZ"
"new amsterdam orange mini","9706.080000000022","0.0006057368405326931","99.40391531235989","C","292","0.002777105164597691616900","97.874278166646472412178900","Z","9729.08645813568","CZ"
"maestro agavero silver","9702","0.0006054822159768078","99.40452079457586","C","67","0.000637212486397415542200","99.499388751544764739779600","Z","9890.68905820052","CZ"
"three olives 175l w three olives ros 375ml","9691.96","0.0006048556398637994","99.40512565021572","C","15","0.000142659511880018405000","99.902554042751822086809300","Z","9930.82593739721","CZ"
"rumhaven vap","9690","0.0006047333202242081","99.40573038353595","C","115","0.001093722924413474438200","99.120608726235065205439000","Z","9853.156506492083","CZ"
"captain morgan lime bite","9666","0.0006032355287190088","99.40633361906467","C","199","0.001892616190941577506100","98.456328975116947504493700","Z","9787.182685008858","CZ"
"yukon jack apple","9660.480000000005","0.0006028910366728134","99.40693651010135","C","142","0.001350510045797507567100","98.900675312086703497762600","Z","9831.41315155475","CZ"
"cody road experimental rum barrel finish bourbon","9656.639999999996","0.0006026513900319809","99.40753916149137","C","39","0.000370914730888047852900","99.731628926251309368524400","Z","9914.075808125652","CZ"
"paul john nirvana","9641.190000000011","0.0006016871867505099","99.40814084867812","C","101","0.000960574046658790593500","99.218558747091885842297500","Z","9863.132462733754","CZ"
"rothman & winter creme de violette liqueur","9631.710000000008","0.0006010955591059559","99.40874194423722","C","77","0.000732318827650761145600","99.431568419597003990052600","Z","9884.367126134486","CZ"
"canadian rich and rare peach","9629.39999999997","0.0006009513966735782","99.4093428956339","C","252","0.002396679799584309203600","98.099109557369381418425800","Z","9751.96801974489","CZ"
"prairie organic watermelon cucumber lime fl vodka","9619.5","0.0006003335576776853","99.40994322919157","C","90","0.000855957071280110429900","99.318696213797533428032300","Z","9873.265952210937","CZ"
"fortaleza tequila blanco","9618.700000000003","0.0006002836312941788","99.41054351282287","C","30","0.000285319023760036810000","99.796833833814603114159200","Z","9920.857492278381","CZ"
"passoa passion fruit liqueur","9615","0.0006000527217704604","99.41114356554463","C","96","0.000913020876032117791900","99.266368704839942677086000","Z","9868.18323054713","CZ"
"tooters melon ball","9612","0.0005998654978323105","99.41174343104247","C","280","0.002662977555093676892900","97.947595645118676537777600","Z","9737.141247960031","CZ"
"dalmore port wood reserve w glasses","9600","0.0005991166020797109","99.41234254764454","C","3","0.000028531902376003681000","99.983251773305285831229700","Z","9939.569274315214","CZ"
"luxardo amaretto","9591.359999999995","0.0005985773971378389","99.41294112504168","C","80","0.000760850730026764826600","99.403863942389904415805100","Z","9882.030473706462","CZ"
"dr blackberry whiskey mini","9585","0.0005981804823889614","99.41353930552407","C","306","0.002910254042352375461600","97.797907774620035892713200","Z","9722.436148550207","CZ"
"jose cuervo reserva de la familia reposado","9581.879999999996","0.0005979857694932852","99.41413729129356","C","77","0.000732318827650761145600","99.433033057252305512343800","Z","9885.04919964341","CZ"
"ketel one w glasses","9581.25","0.000597946452466274","99.41473523774603","C","62","0.000589659315770742740600","99.536251969414561495625200","Z","9895.370136096926","CZ"
"oxtails vodka lemonade","9569.280000000017","0.0005971994289530569","99.41533243717498","C","158","0.001502680191802860532400","98.738775787371133277231300","Z","9816.148219341187","CZ"
"smith & cross traditional jamaican rum","9542.430000000018","0.0005955237747066152","99.41592796094969","C","110","0.001046169753786801636500","99.159183858247422182145100","Z","9858.00227911809","CZ"
"jethros vodka","9540","0.0005953721233167127","99.416523333073","C","8","0.000076085073002676482700","99.945722811046715656156300","Z","9936.256283885274","CZ"
"margaritaville spiced rum","9517.5","0.0005939679437805884","99.41711730101679","C","104","0.000989105949034794274500","99.201068690935395585847000","Z","9862.28428243295","CZ"
"plantation rhum grand reserve 5yr","9510.299999999996","0.0005935186063290282","99.41771081962311","C","45","0.000427978535640055214900","99.691560624681274865846400","Z","9911.106745341489","CZ"
"bombay sapphire","9472.5","0.0005911595847083398","99.41830197920783","C","259","0.002463254238461651126000","98.062607743596347375872100","Z","9749.217949521466","CZ"
"ha little book chapter 5: the invitation","9468.75","0.0005909255547856523","99.41889290476261","C","101","0.000960574046658790593500","99.224322191371838585858500","Z","9864.772261491658","CZ"
"old elk wheat whiskey single barrel","9450","0.0005897554051722154","99.41948266016779","C","1","0.000009510634125334560300","99.995482448790466075823100","Z","9941.499133412637","CZ"
"balcones true blue 100","9450","0.0005897554051722154","99.42007241557296","C","38","0.000361404096762713292600","99.741111028474267925174700","Z","9916.268481260615","CZ"
"iw harper","9445.8","0.0005894932916588055","99.42066190886462","C","28","0.000266297755509367689300","99.816073846650154929711800","Z","9923.780130978068","CZ"
"martell blue swift w 2 glasses","9440.999999999996","0.0005891937333577655","99.42125110259798","C","62","0.000589659315770742740600","99.539200265993415209328200","Z","9896.311824197119","CZ"
"yukon jack honey","9438.400000000012","0.0005890314726113698","99.42184013407059","C","147","0.001398063216424180368800","98.840292296024954374215100","Z","9826.883739460201","CZ"
"trust me vodka organic","9435","0.0005888192854814659","99.42242895335607","C","78","0.000741829461776095705900","99.422714019226317514383300","Z","9884.847720926367","CZ"
"russian standard vap w rocks glass","9420","0.0005878831657907163","99.42301683652187","C","53","0.000504063608642731697600","99.626488865995735804054900","Z","9905.166079887453","CZ"
"ha four roses small batch 2021 limited edition","9408.210000000012","0.0005871473757137879","99.42360398389758","C","71","0.000675255022898753783600","99.471693784971790500093500","Z","9889.834290484561","CZ"
"black haus blackberry schnapps","9404.64","0.0005869245792273887","99.4241909084768","C","13","0.000123638243629349284300","99.911246762342377874950200","Z","9933.594872003063","CZ"
"cody road experimental tequila barrel finish","9396","0.000586385374285517","99.4247772938511","C","61","0.000580148681645408180200","99.549680984799533894813400","Z","9897.704861587617","CZ"
"ha johnnie walker blue year of the tiger","9360","0.0005841386870277181","99.42536143253812","C","48","0.000456510438016058895900","99.667508230978303762767000","Z","9909.478028945487","CZ"
"rebel yell ginger whiskey","9352.5","0.0005836706271823434","99.4259451031653","C","155","0.001474148289426856851500","98.762599925855096350862800","Z","9819.564838473947","CZ"
"bird dog ruby red grapefruit","9315","0.0005813303279554694","99.42652643349327","C","124","0.001179318631541485481200","99.063858772409193883938600","Z","9849.575372838786","CZ"
